sample_id,scenario,true_K,method,display_name,set_rmse,set_mae,k_hat,k_acc,k_abs_err,outlier_5deg
U10_hard_mixed_K2#0054,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,35.26765671058679,29.10413489335109,2,1.0,0,1.0
U10_hard_mixed_K2#0055,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,31.358302002240144,28.86350468925369,2,1.0,0,1.0
U10_hard_mixed_K2#0056,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,15.51480402816507,12.611833925952595,3,0.0,1,1.0
U10_hard_mixed_K2#0057,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,1.3797012417020698,1.3684186903528257,2,1.0,0,0.0
U10_hard_mixed_K2#0058,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,19.28934332948937,15.013625656377217,2,1.0,0,1.0
U10_hard_mixed_K2#0059,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,1.4577922859932686,1.3753781638479516,2,1.0,0,0.0
U10_hard_mixed_K2#0060,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.777018558681853,10.661675050220753,3,0.0,1,1.0
U10_hard_mixed_K2#0061,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,18.02833355894346,14.983006173767944,4,0.0,2,1.0
U10_hard_mixed_K2#0062,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.680480889271433,10.219973192026233,3,0.0,1,1.0
U10_hard_mixed_K2#0063,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.563136554601936,9.622933432355138,3,0.0,1,1.0
U10_hard_mixed_K2#0064,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,15.085668678248576,11.79511044470388,3,0.0,1,1.0
U10_hard_mixed_K2#0065,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.79005707773035,10.961358143173252,3,0.0,1,1.0
U10_hard_mixed_K2#0066,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,3.6475867970570506,2.883086055939156,2,1.0,0,0.0
U10_hard_mixed_K2#0067,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,4.743816121488191,4.605093199024431,2,1.0,0,0.0
U10_hard_mixed_K2#0068,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.515233691351202,11.795244020375955,2,1.0,0,1.0
U10_hard_mixed_K2#0069,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,7.791130382047094,7.535668825375726,2,1.0,0,1.0
U10_hard_mixed_K2#0070,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,22.60468751454962,21.275633180149786,2,1.0,0,1.0
U10_hard_mixed_K2#0071,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,15.063392486669214,11.466161512402522,3,0.0,1,1.0
U10_hard_mixed_K2#0072,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,18.01477185567385,14.657426398863857,3,0.0,1,1.0
U10_hard_mixed_K2#0073,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,62.50661436315726,58.764655470101054,2,1.0,0,1.0
U10_hard_mixed_K2#0074,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,1.6657414839857092,1.631754792778409,2,1.0,0,0.0
U10_hard_mixed_K2#0075,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,13.361402037845522,12.48011287079876,2,1.0,0,1.0
U10_hard_mixed_K2#0076,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,17.932074826641784,14.409909921276082,4,0.0,2,1.0
U10_hard_mixed_K2#0077,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,1.840086431237928,1.421509180012137,2,1.0,0,0.0
U10_hard_mixed_K2#0078,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,2.862243561603073,2.8524738737317072,2,1.0,0,0.0
U10_hard_mixed_K2#0079,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,23.0775365119957,22.661308123169693,3,0.0,1,1.0
U10_hard_mixed_K2#0080,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,15.345859511166736,12.58756627808769,3,0.0,1,1.0
U10_hard_mixed_K2#0081,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,57.63252889248216,48.74022373165975,2,1.0,0,1.0
U10_hard_mixed_K2#0082,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,1.3249023464889995,1.1034020843655483,2,1.0,0,0.0
U10_hard_mixed_K2#0083,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.576687847877109,9.991326582853462,3,0.0,1,1.0
U10_hard_mixed_K2#0084,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.884376665917385,11.29951746108036,3,0.0,1,1.0
U10_hard_mixed_K2#0085,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,1.6035017953901478,1.4603512226678426,2,1.0,0,0.0
U10_hard_mixed_K2#0086,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,18.859422331012908,16.304197392835068,3,0.0,1,1.0
U10_hard_mixed_K2#0087,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.962202196617552,11.2624573511749,3,0.0,1,1.0
U10_hard_mixed_K2#0088,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,2.7458683096234835,2.1188385357715447,2,1.0,0,0.0
U10_hard_mixed_K2#0089,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,2.087128217878326,1.871616855423639,2,1.0,0,0.0
U10_hard_mixed_K2#0090,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,16.004786810475178,13.787142362493933,3,0.0,1,1.0
U10_hard_mixed_K2#0091,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.4406855193621,8.63676760543631,3,0.0,1,1.0
U10_hard_mixed_K2#0092,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.563084003430252,9.556795397345573,3,0.0,1,1.0
U10_hard_mixed_K2#0093,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,18.62650618830832,15.985114067775813,4,0.0,2,1.0
U10_hard_mixed_K2#0094,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,1.4390625591441373,1.3463972895692675,2,1.0,0,0.0
U10_hard_mixed_K2#0095,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,21.81739814062432,20.221722823152884,4,0.0,2,1.0
U10_hard_mixed_K2#0096,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,69.6403913507406,69.64032690919397,2,1.0,0,1.0
U10_hard_mixed_K2#0097,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,2.718101163511568,2.269880553870536,2,1.0,0,0.0
U10_hard_mixed_K2#0098,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,33.56223087685486,26.526694951232823,3,0.0,1,1.0
U10_hard_mixed_K2#0099,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,19.63128185187057,17.502990383836458,3,0.0,1,1.0
U11_colored_lowSNR_K2#0000,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,42.756355914400416,30.487322288204105,2,1.0,0,1.0
U11_colored_lowSNR_K2#0001,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,1.716025982085248,1.6235758937088764,2,1.0,0,0.0
U11_colored_lowSNR_K2#0002,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,1.858400585219144,1.605112205326133,2,1.0,0,0.0
U11_colored_lowSNR_K2#0003,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.680004008563753,12.703152335490437,1,0.0,1,1.0
U11_colored_lowSNR_K2#0004,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,10.767918031122512,7.929913343465228,2,1.0,0,1.0
U11_colored_lowSNR_K2#0005,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,18.01385142867582,14.614462827271977,4,0.0,2,1.0
U11_colored_lowSNR_K2#0006,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,0.5237699816333822,0.4488422981185991,2,1.0,0,0.0
U11_colored_lowSNR_K2#0007,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.776047301092436,13.787150763635749,4,0.0,2,1.0
U11_colored_lowSNR_K2#0008,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,33.67122483762815,24.665317010950744,2,1.0,0,1.0
U11_colored_lowSNR_K2#0009,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.78316706424691,13.83395574161552,4,0.0,2,1.0
U11_colored_lowSNR_K2#0010,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,14.5774567416162,9.525418060687173,3,0.0,1,1.0
U11_colored_lowSNR_K2#0011,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.681125179002358,12.747171595810656,1,0.0,1,1.0
U11_colored_lowSNR_K2#0012,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,43.78376586133199,31.32157026225161,2,1.0,0,1.0
U11_colored_lowSNR_K2#0013,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,30.34982576032224,22.56575652568601,2,1.0,0,1.0
U11_colored_lowSNR_K2#0014,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,40.41632097112472,29.01117893658207,2,1.0,0,1.0
U11_colored_lowSNR_K2#0015,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,4.099632286943016,3.761937281635774,2,1.0,0,0.0
U11_colored_lowSNR_K2#0016,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,63.90383920924822,45.19407431200624,2,1.0,0,1.0
U11_colored_lowSNR_K2#0017,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.721249491966176,13.378260655076698,1,0.0,1,1.0
U11_colored_lowSNR_K2#0018,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,3.79818100643475,3.7689991463902857,2,1.0,0,0.0
U11_colored_lowSNR_K2#0019,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,23.879630244413946,17.472696635254444,2,1.0,0,1.0
U11_colored_lowSNR_K2#0020,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.78391986403854,13.72608590435713,4,0.0,2,1.0
U11_colored_lowSNR_K2#0021,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,18.163913427351986,14.73149814815008,4,0.0,2,1.0
U11_colored_lowSNR_K2#0022,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,9.98584291370209,9.457524135582297,2,1.0,0,1.0
U11_colored_lowSNR_K2#0023,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,5.750132224728244,5.750106277611003,2,1.0,0,1.0
U11_colored_lowSNR_K2#0024,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,14.477880010716753,9.103327233326198,3,0.0,1,1.0
U11_colored_lowSNR_K2#0025,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.732454935062293,13.48487512508315,1,0.0,1,1.0
U11_colored_lowSNR_K2#0026,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,8.24716352245791,7.973640698059887,2,1.0,0,1.0
U11_colored_lowSNR_K2#0027,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,5.177493278008525,4.564012293234391,2,1.0,0,1.0
U11_colored_lowSNR_K2#0028,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,26.8617594867172,26.80129579307836,1,0.0,1,1.0
U11_colored_lowSNR_K2#0029,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,6.145481266653008,5.350771103109565,2,1.0,0,1.0
U11_colored_lowSNR_K2#0030,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,29.25546885572091,21.07152833470763,2,1.0,0,1.0
U11_colored_lowSNR_K2#0031,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,33.338443743545085,32.4868935960734,1,0.0,1,1.0
U11_colored_lowSNR_K2#0032,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,26.09018721093476,18.75886323262324,2,1.0,0,1.0
U11_colored_lowSNR_K2#0033,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,4.535230753373916,3.7462039284795807,2,1.0,0,0.0
U11_colored_lowSNR_K2#0034,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,2.1854571082155645,2.0538507583805057,2,1.0,0,0.0
U11_colored_lowSNR_K2#0035,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,10.227191805306422,8.324118448247821,2,1.0,0,1.0
U11_colored_lowSNR_K2#0036,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,36.18179736321376,27.693511831849964,3,0.0,1,1.0
U11_colored_lowSNR_K2#0037,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,0.4577998188623564,0.441204446592895,2,1.0,0,0.0
U11_colored_lowSNR_K2#0038,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,13.96085973465416,12.410575975647172,2,1.0,0,1.0
U11_colored_lowSNR_K2#0039,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.840408538103812,14.14296559716078,4,0.0,2,1.0
U11_colored_lowSNR_K2#0040,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,4.41875185074184,3.908137763148144,2,1.0,0,0.0
U11_colored_lowSNR_K2#0041,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.735994350073774,13.423145143505652,4,0.0,2,1.0
U11_colored_lowSNR_K2#0042,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,2.509666758116275,2.277640888796391,2,1.0,0,0.0
U11_colored_lowSNR_K2#0043,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,2.755694486919845,2.5119354828330245,2,1.0,0,0.0
U11_colored_lowSNR_K2#0044,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,4.7436108391620335,3.396661573875768,2,1.0,0,0.0
U11_colored_lowSNR_K2#0045,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,38.19745735360348,27.77936229994395,2,1.0,0,1.0
U11_colored_lowSNR_K2#0046,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,31.85289266614042,24.155038647131324,2,1.0,0,1.0
U11_colored_lowSNR_K2#0047,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,1.9654730598748973,1.9466116911369475,2,1.0,0,0.0
U11_colored_lowSNR_K2#0048,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,27.65455632166226,20.503965151102747,2,1.0,0,1.0
U11_colored_lowSNR_K2#0049,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.68115643109945,12.719286361679387,4,0.0,2,1.0
U11_colored_lowSNR_K2#0050,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.822368279853304,13.901794327622092,2,1.0,0,1.0
U11_colored_lowSNR_K2#0051,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,14.62779945050664,10.113955586894043,3,0.0,1,1.0
U11_colored_lowSNR_K2#0052,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.756555979413864,13.45358274935424,4,0.0,2,1.0
U11_colored_lowSNR_K2#0053,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,26.236495251178507,21.12905902342946,2,1.0,0,1.0
U11_colored_lowSNR_K2#0054,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,22.629731600397506,17.302516148544257,2,1.0,0,1.0
U11_colored_lowSNR_K2#0055,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.79576245002664,13.947266592196849,1,0.0,1,1.0
U11_colored_lowSNR_K2#0056,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,14.448271545472869,8.775064962056433,3,0.0,1,1.0
U11_colored_lowSNR_K2#0057,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,9.284288029328687,7.4384079019863485,2,1.0,0,1.0
U11_colored_lowSNR_K2#0058,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.82873201691861,14.13763325123465,1,0.0,1,1.0
U11_colored_lowSNR_K2#0059,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,20.706835266250334,16.539661280504898,2,1.0,0,1.0
U11_colored_lowSNR_K2#0060,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,7.133578164457055,6.538793713698944,2,1.0,0,1.0
U11_colored_lowSNR_K2#0061,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,4.07846325736646,4.0434180955925,2,1.0,0,0.0
U11_colored_lowSNR_K2#0062,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,27.1957071067975,23.88829215667192,2,1.0,0,1.0
U11_colored_lowSNR_K2#0063,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,20.87913185363573,17.647072773321106,2,1.0,0,1.0
U11_colored_lowSNR_K2#0064,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,18.06840583537216,15.07219474213916,4,0.0,2,1.0
U11_colored_lowSNR_K2#0065,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,24.52679603398556,18.506692480996293,2,1.0,0,1.0
U11_colored_lowSNR_K2#0066,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,30.503216251269315,22.080848807397373,2,1.0,0,1.0
U11_colored_lowSNR_K2#0067,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,5.631631887546835,4.256067354944912,2,1.0,0,1.0
U11_colored_lowSNR_K2#0068,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,20.27587969715677,19.521798113502484,1,0.0,1,1.0
U11_colored_lowSNR_K2#0069,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,8.470023871413462,8.154145895440209,2,1.0,0,1.0
U11_colored_lowSNR_K2#0070,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,22.547127825633822,20.06653454908188,4,0.0,2,1.0
U11_colored_lowSNR_K2#0071,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,1.9887987187062768,1.9805082110943504,2,1.0,0,0.0
U11_colored_lowSNR_K2#0072,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,23.597332779658576,22.761316566384235,3,0.0,1,1.0
U11_colored_lowSNR_K2#0073,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,1.804530880162144,1.7336168513690282,2,1.0,0,0.0
U11_colored_lowSNR_K2#0074,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,5.284851861770635,4.840120287224945,2,1.0,0,1.0
U11_colored_lowSNR_K2#0075,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.749155352219773,13.62528123534338,1,0.0,1,1.0
U11_colored_lowSNR_K2#0076,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,4.73710630656728,4.242548331400105,2,1.0,0,0.0
U11_colored_lowSNR_K2#0077,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,0.7596276993300531,0.7523893391312129,2,1.0,0,0.0
U11_colored_lowSNR_K2#0078,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,16.624109622688174,13.459145583762172,2,1.0,0,1.0
U11_colored_lowSNR_K2#0079,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.68040199258403,12.719789239237748,1,0.0,1,1.0
U11_colored_lowSNR_K2#0080,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,1.778093546610896,1.3059553434305542,2,1.0,0,0.0
U11_colored_lowSNR_K2#0081,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.678505160953133,12.621541609843131,1,0.0,1,1.0
U11_colored_lowSNR_K2#0082,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,18.059147998465463,15.11082615569088,1,0.0,1,1.0
U11_colored_lowSNR_K2#0083,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,2.057873166475896,1.7825306131314136,2,1.0,0,0.0
U11_colored_lowSNR_K2#0084,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,0.7610751492997462,0.6646396669400971,2,1.0,0,0.0
U11_colored_lowSNR_K2#0085,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,12.678534161931724,10.774882848494528,2,1.0,0,1.0
U11_colored_lowSNR_K2#0086,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,46.29711202902198,33.293458588248896,2,1.0,0,1.0
U11_colored_lowSNR_K2#0087,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.68255061229729,12.74323886534356,4,0.0,2,1.0
U11_colored_lowSNR_K2#0088,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.710385181705085,13.260836146735612,1,0.0,1,1.0
U11_colored_lowSNR_K2#0089,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,61.699124146067874,45.48154151368624,2,1.0,0,1.0
U11_colored_lowSNR_K2#0090,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,26.79380904190481,19.229138885186345,2,1.0,0,1.0
U11_colored_lowSNR_K2#0091,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,15.948162456401247,12.267515612065658,2,1.0,0,1.0
U11_colored_lowSNR_K2#0092,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,13.435418947224663,9.740914768934156,2,1.0,0,1.0
U11_colored_lowSNR_K2#0093,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,31.96394090629666,25.926339653679527,2,1.0,0,1.0
U11_colored_lowSNR_K2#0094,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.690833139943724,12.982481701897107,1,0.0,1,1.0
U11_colored_lowSNR_K2#0095,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,18.03430702472797,14.639778450637904,4,0.0,2,1.0
U11_colored_lowSNR_K2#0096,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,12.65366420754812,8.980529802621504,2,1.0,0,1.0
U11_colored_lowSNR_K2#0097,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,16.87293360789211,13.274048797291885,2,1.0,0,1.0
U11_colored_lowSNR_K2#0098,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,21.47265959853304,17.530426013661007,3,0.0,1,1.0
U11_colored_lowSNR_K2#0099,U11_colored_lowSNR_K2,2,FROST-DOA,FROST-DOA,17.354646342498242,14.330464770599855,2,1.0,0,1.0
U12_close_K2#0000,U12_close_K2,2,FROST-DOA,FROST-DOA,1.3799743641572135,1.062886024276903,2,1.0,0,0.0
U12_close_K2#0001,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3343703306485576,0.2625333247346439,2,1.0,0,0.0
U12_close_K2#0002,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2072743417001916,0.1504777409917137,2,1.0,0,0.0
U12_close_K2#0003,U12_close_K2,2,FROST-DOA,FROST-DOA,0.8907192396141088,0.8906512500526977,2,1.0,0,0.0
U12_close_K2#0004,U12_close_K2,2,FROST-DOA,FROST-DOA,6.547479597957176,5.32906422785981,2,1.0,0,1.0
U12_close_K2#0005,U12_close_K2,2,FROST-DOA,FROST-DOA,0.076099350761425,0.0760133839260976,2,1.0,0,0.0
U12_close_K2#0006,U12_close_K2,2,FROST-DOA,FROST-DOA,0.8833098341798796,0.7911185590049818,2,1.0,0,0.0
U12_close_K2#0007,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2076002530277192,0.1741499194884816,2,1.0,0,0.0
U12_close_K2#0008,U12_close_K2,2,FROST-DOA,FROST-DOA,0.8101180543593567,0.7419355759071475,2,1.0,0,0.0
U12_close_K2#0009,U12_close_K2,2,FROST-DOA,FROST-DOA,0.7820395779420192,0.7576851204623498,2,1.0,0,0.0
U12_close_K2#0010,U12_close_K2,2,FROST-DOA,FROST-DOA,0.0833074708140302,0.0683672628549061,2,1.0,0,0.0
U12_close_K2#0011,U12_close_K2,2,FROST-DOA,FROST-DOA,0.4037369905619645,0.3982191028645019,2,1.0,0,0.0
U12_close_K2#0012,U12_close_K2,2,FROST-DOA,FROST-DOA,1.5149090726890515,1.2245815352257114,2,1.0,0,0.0
U12_close_K2#0013,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5115959927029702,0.4788689170233464,2,1.0,0,0.0
U12_close_K2#0014,U12_close_K2,2,FROST-DOA,FROST-DOA,0.219709978174103,0.1844263917899864,2,1.0,0,0.0
U12_close_K2#0015,U12_close_K2,2,FROST-DOA,FROST-DOA,0.1508259401741797,0.1358649550485244,2,1.0,0,0.0
U12_close_K2#0016,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3980848847263266,0.3866205439226924,2,1.0,0,0.0
U12_close_K2#0017,U12_close_K2,2,FROST-DOA,FROST-DOA,0.6993162850638449,0.6890871082061469,2,1.0,0,0.0
U12_close_K2#0018,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3751527999060814,0.364401167427399,2,1.0,0,0.0
U12_close_K2#0019,U12_close_K2,2,FROST-DOA,FROST-DOA,0.7606384982534315,0.7396246193932376,2,1.0,0,0.0
U12_close_K2#0020,U12_close_K2,2,FROST-DOA,FROST-DOA,0.4870445576034747,0.4870188288909762,2,1.0,0,0.0
U12_close_K2#0021,U12_close_K2,2,FROST-DOA,FROST-DOA,0.7563428232391404,0.5806072847219603,2,1.0,0,0.0
U12_close_K2#0022,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5000875402475046,0.445321729208544,2,1.0,0,0.0
U12_close_K2#0023,U12_close_K2,2,FROST-DOA,FROST-DOA,0.9416785530451136,0.6985930473100931,2,1.0,0,0.0
U12_close_K2#0024,U12_close_K2,2,FROST-DOA,FROST-DOA,0.8675844143924428,0.8674414449614751,2,1.0,0,0.0
U12_close_K2#0025,U12_close_K2,2,FROST-DOA,FROST-DOA,0.1122380852821521,0.1089689368534356,2,1.0,0,0.0
U12_close_K2#0026,U12_close_K2,2,FROST-DOA,FROST-DOA,17.774510863064055,13.8101977753725,1,0.0,1,1.0
U12_close_K2#0027,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3443807820847726,0.2732524995664853,2,1.0,0,0.0
U12_close_K2#0028,U12_close_K2,2,FROST-DOA,FROST-DOA,17.69547298675281,13.061143575610789,1,0.0,1,1.0
U12_close_K2#0029,U12_close_K2,2,FROST-DOA,FROST-DOA,17.769511638215253,13.775841655666422,1,0.0,1,1.0
U12_close_K2#0030,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2221989871116637,0.2076484507564764,2,1.0,0,0.0
U12_close_K2#0031,U12_close_K2,2,FROST-DOA,FROST-DOA,0.1686216913583948,0.1646409301617026,2,1.0,0,0.0
U12_close_K2#0032,U12_close_K2,2,FROST-DOA,FROST-DOA,0.7902060834728224,0.622623700837396,2,1.0,0,0.0
U12_close_K2#0033,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5122261963773329,0.4700848843103262,2,1.0,0,0.0
U12_close_K2#0034,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5163631917800376,0.4952155149941681,2,1.0,0,0.0
U12_close_K2#0035,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3526911553211596,0.325316722158659,2,1.0,0,0.0
U12_close_K2#0036,U12_close_K2,2,FROST-DOA,FROST-DOA,0.7332487091615423,0.578662352021718,2,1.0,0,0.0
U12_close_K2#0037,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2096470221482917,0.2087991747089912,2,1.0,0,0.0
